,time_index,values,outlier,series_id,outlier_2,good,sum
7077,2022-09-03,24.65342,0,3,0,0,281
7078,2022-09-04,26.784636,0,3,0,0,281
7079,2022-09-05,31.323406,0,3,0,0,281
7080,2022-09-06,34.592045,0,3,0,0,281
7081,2022-09-07,35.58673,0,3,0,0,281
7082,2022-09-08,34.730385,0,3,0,0,281
7083,2022-09-09,31.1299,0,3,0,0,281
7084,2022-09-10,24.850916,0,3,0,0,281
7085,2022-09-11,22.33652,0,3,0,0,281
7086,2022-09-12,29.793686,0,3,0,0,281
7087,2022-09-13,31.603817,0,3,0,0,281
7088,2022-09-14,33.024693,0,3,0,0,281
7089,2022-09-15,36.595863,0,3,0,0,281
7090,2022-09-16,38.60935,0,3,0,0,281
7091,2022-09-17,33.60107,0,3,0,0,281
7092,2022-09-18,34.281612,0,3,0,0,281
7093,2022-09-19,39.05339,0,3,0,0,281
7094,2022-09-20,40.032784,0,3,0,0,281
7095,2022-09-21,38.6976,0,3,0,0,281
7096,2022-09-22,35.133575,0,3,0,0,281
7097,2022-09-23,35.12234,0,3,0,0,281
7098,2022-09-24,29.986097,0,3,0,0,281
7099,2022-09-25,28.491764,0,3,0,0,281
7100,2022-09-26,34.61706,0,3,0,0,281
7101,2022-09-27,32.6392,0,3,0,0,281
7102,2022-09-28,36.64528,0,3,0,0,281
7103,2022-09-29,44.27496,0,3,0,0,281
7104,2022-09-30,48.922565,0,3,0,0,281
7105,2022-10-01,37.642807,0,3,0,0,281
7106,2022-10-02,33.767586,0,3,0,0,281
7107,2022-10-03,36.665493,0,3,0,0,281
7108,2022-10-04,35.310562,0,3,0,0,281
7109,2022-10-05,38.036583,0,3,0,0,281
7110,2022-10-06,43.10889,0,3,0,0,281
7111,2022-10-07,47.328987,0,3,0,0,281
7112,2022-10-08,42.80046,0,3,0,0,281
7113,2022-10-09,41.863293,0,3,0,0,281
7114,2022-10-10,41.237736,0,3,0,0,281
7115,2022-10-11,31.69157,0,3,0,0,281
7116,2022-10-12,28.909147,0,3,0,0,281
7117,2022-10-13,37.21046,0,3,0,0,281
7118,2022-10-14,45.290718,0,3,0,0,281
7119,2022-10-15,39.067116,0,3,0,0,281
7120,2022-10-16,39.07298,0,3,0,0,281
7121,2022-10-17,51.65244,0,3,0,0,281
7122,2022-10-18,53.713024,0,3,0,0,281
7123,2022-10-19,49.29648,0,3,0,0,281
7124,2022-10-20,49.04898,0,3,0,0,281
7125,2022-10-21,46.208508,0,3,0,0,281
7126,2022-10-22,36.003334,0,3,0,0,281
7127,2022-10-23,29.452366,0,3,0,0,281
7128,2022-10-24,31.285067,0,3,0,0,281
7129,2022-10-25,29.778587,0,3,0,0,281
7130,2022-10-26,28.14893,0,3,0,0,281
7131,2022-10-27,30.95749,0,3,0,0,281
7132,2022-10-28,35.064213,0,3,0,0,281
7133,2022-10-29,31.151402,0,3,0,0,281
7134,2022-10-30,35.79436,0,3,0,0,281
7135,2022-10-31,41.910275,0,3,0,0,281
7136,2022-11-01,37.845535,0,3,0,0,281
7137,2022-11-02,34.46672,0,3,0,0,281
7138,2022-11-03,39.033028,0,3,0,0,281
7139,2022-11-04,42.543682,0,3,0,0,281
7140,2022-11-05,36.583706,0,3,0,0,281
7141,2022-11-06,38.290962,0,3,0,0,281
7142,2022-11-07,44.058784,0,3,0,0,281
7143,2022-11-08,41.829803,0,3,0,0,281
7144,2022-11-09,42.762524,0,3,0,0,281
7145,2022-11-10,42.550106,0,3,0,0,281
7146,2022-11-11,41.218906,0,3,0,0,281
7147,2022-11-12,36.034225,0,3,0,0,281
7148,2022-11-13,34.25343,0,3,0,0,281
7149,2022-11-14,40.434902,0,3,0,0,281
7150,2022-11-15,41.965134,0,3,0,0,281
7151,2022-11-16,41.833405,0,3,0,0,281
7152,2022-11-17,43.755215,0,3,0,0,281
7153,2022-11-18,42.63017,0,3,0,0,281
7154,2022-11-19,36.97442,0,3,0,0,281
7155,2022-11-20,33.68636,0,3,0,0,281
7156,2022-11-21,40.390083,0,3,0,0,281
7157,2022-11-22,38.00954,0,3,0,0,281
7158,2022-11-23,38.399513,0,3,0,0,281
7159,2022-11-24,35.514114,0,3,0,0,281
7160,2022-11-25,31.557522,0,3,0,0,281
7161,2022-11-26,29.437746,0,3,0,0,281
7162,2022-11-27,31.533936,0,3,0,0,281
7163,2022-11-28,38.233356,0,3,0,0,281
7164,2022-11-29,37.252926,0,3,0,0,281
7165,2022-11-30,34.553703,0,3,0,0,281
7166,2022-12-01,32.790096,0,3,0,0,281
7167,2022-12-02,34.611134,0,3,0,0,281
7168,2022-12-03,32.200623,0,3,0,0,281
7169,2022-12-04,34.299107,0,3,0,0,281
7170,2022-12-05,41.613674,0,3,0,0,281
7171,2022-12-06,45.14072,0,3,0,0,281
7172,2022-12-07,45.092495,0,3,0,0,281
7173,2022-12-08,42.531166,0,3,0,0,281
7174,2022-12-09,35.857304,0,3,0,0,281
7175,2022-12-10,28.894604,0,3,0,0,281
7176,2022-12-11,28.458925,0,3,0,0,281
7177,2022-12-12,31.173014,0,3,0,0,281
7178,2022-12-13,34.003128,0,3,0,0,281
7179,2022-12-14,36.261505,0,3,0,0,281
7180,2022-12-15,37.224476,0,3,0,0,281
7181,2022-12-16,40.63929,0,3,0,0,281
7182,2022-12-17,36.595745,0,3,0,0,281
7183,2022-12-18,34.086227,0,3,0,0,281
7184,2022-12-19,39.086708,0,3,0,0,281
7185,2022-12-20,37.969078,0,3,0,0,281
7186,2022-12-21,38.414703,0,3,0,0,281
7187,2022-12-22,36.49142,0,3,0,0,281
7188,2022-12-23,36.411877,0,3,0,0,281
7189,2022-12-24,30.399132,0,3,0,0,281
7190,2022-12-25,31.960112,0,3,0,0,281
7191,2022-12-26,35.78599,0,3,0,0,281
7192,2022-12-27,33.73248,0,3,0,0,281
7193,2022-12-28,31.491842,0,3,0,0,281
7194,2022-12-29,32.955914,0,3,0,0,281
7195,2022-12-30,37.425358,0,3,0,0,281
7196,2022-12-31,31.515135,0,3,0,0,281
7197,2023-01-01,27.344093,0,3,0,0,281
7198,2023-01-02,32.48316,0,3,0,0,281
7199,2023-01-03,33.655914,0,3,0,0,281
7200,2023-01-04,37.641117,0,3,0,0,281
7201,2023-01-05,37.389973,0,3,0,0,281
7202,2023-01-06,33.96226,0,3,0,0,281
7203,2023-01-07,24.362043,0,3,0,0,281
7204,2023-01-08,22.249058,0,3,0,0,281
7205,2023-01-09,30.932228,0,3,0,0,281
7206,2023-01-10,28.586716,0,3,0,0,281
7207,2023-01-11,26.762709,0,3,0,0,281
7208,2023-01-12,30.07431,0,3,0,0,281
7209,2023-01-13,36.085217,0,3,0,0,281
7210,2023-01-14,33.477325,0,3,0,0,281
7211,2023-01-15,32.03407,0,3,0,0,281
7212,2023-01-16,37.527218,0,3,0,0,281
7213,2023-01-17,43.235573,0,3,0,0,281
7214,2023-01-18,38.850525,0,3,0,0,281
7215,2023-01-19,38.116623,0,3,0,0,281
7216,2023-01-20,38.718494,0,3,0,0,281
7217,2023-01-21,33.84579,0,3,0,0,281
7218,2023-01-22,33.881985,0,3,0,0,281
7219,2023-01-23,37.548862,0,3,0,0,281
7220,2023-01-24,36.494175,0,3,0,0,281
7221,2023-01-25,37.632523,0,3,0,0,281
7222,2023-01-26,38.69017,0,3,0,0,281
7223,2023-01-27,40.28996,0,3,0,0,281
7224,2023-01-28,36.74728,0,3,0,0,281
7225,2023-01-29,38.192596,0,3,0,0,281
7226,2023-01-30,42.8414,0,3,0,0,281
7227,2023-01-31,41.50664,0,3,0,0,281
7228,2023-02-01,36.247845,0,3,0,0,281
7229,2023-02-02,33.06179,0,3,0,0,281
7230,2023-02-03,30.879002,0,3,0,0,281
7231,2023-02-04,25.206583,0,3,0,0,281
7232,2023-02-05,27.27107,0,3,0,0,281
7233,2023-02-06,39.136765,0,3,0,0,281
7234,2023-02-07,39.96731,0,3,0,0,281
7235,2023-02-08,37.88695,0,3,0,0,281
7236,2023-02-09,36.391964,0,3,0,0,281
7237,2023-02-10,43.55708,0,3,0,0,281
7238,2023-02-11,40.891335,0,3,0,0,281
7239,2023-02-12,40.631454,0,3,0,0,281
7240,2023-02-13,49.80912,0,3,0,0,281
7241,2023-02-14,46.768055,0,3,0,0,281
7242,2023-02-15,38.591885,0,3,0,0,281
7243,2023-02-16,30.99692,0,3,0,0,281
7244,2023-02-17,29.635014,0,3,0,0,281
7245,2023-02-18,27.722754,0,3,0,0,281
7246,2023-02-19,28.782644,0,3,0,0,281
7247,2023-02-20,33.922756,0,3,0,0,281
7248,2023-02-21,36.82892,0,3,0,0,281
7249,2023-02-22,39.276993,0,3,0,0,281
7250,2023-02-23,43.36926,0,3,0,0,281
7251,2023-02-24,46.24358,0,3,0,0,281
7252,2023-02-25,41.244576,0,3,0,0,281
7253,2023-02-26,41.551365,0,3,0,0,281
7254,2023-02-27,46.441,0,3,0,0,281
7255,2023-02-28,43.134594,0,3,0,0,281
7256,2023-03-01,46.608295,0,3,0,0,281
7257,2023-03-02,43.88465,0,3,0,0,281
7258,2023-03-03,40.907047,0,3,0,0,281
7259,2023-03-04,31.814543,0,3,0,0,281
7260,2023-03-05,28.820608,0,3,0,0,281
7261,2023-03-06,31.738987,0,3,0,0,281
7262,2023-03-07,35.646244,0,3,0,0,281
7263,2023-03-08,33.34337,0,3,0,0,281
7264,2023-03-09,30.961605,0,3,0,0,281
7265,2023-03-10,29.098574,0,3,0,0,281
7266,2023-03-11,28.129644,0,3,0,0,281
7267,2023-03-12,32.24144,0,3,0,0,281
7268,2023-03-13,41.715065,0,3,0,0,281
7269,2023-03-14,42.50247,0,3,0,0,281
7270,2023-03-15,41.675632,0,3,0,0,281
7271,2023-03-16,40.697067,0,3,0,0,281
7272,2023-03-17,34.186176,0,3,0,0,281
7273,2023-03-18,26.56753,0,3,0,0,281
7274,2023-03-19,28.702848,0,3,0,0,281
7275,2023-03-20,35.27748,0,3,0,0,281
7276,2023-03-21,38.314716,0,3,0,0,281
7277,2023-03-22,39.872746,0,3,0,0,281
7278,2023-03-23,46.319946,0,3,0,0,281
7279,2023-03-24,46.82336,0,3,0,0,281
7280,2023-03-25,39.931087,0,3,0,0,281
7281,2023-03-26,37.51413,0,3,0,0,281
7282,2023-03-27,37.15883,0,3,0,0,281
7283,2023-03-28,28.904074,0,3,0,0,281
7284,2023-03-29,27.161552,0,3,0,0,281
7285,2023-03-30,26.918844,0,3,0,0,281
7286,2023-03-31,31.08269,0,3,0,0,281
7287,2023-04-01,29.15477,0,3,0,0,281
7288,2023-04-02,29.856565,0,3,0,0,281
7289,2023-04-03,38.452408,0,3,0,0,281
7290,2023-04-04,39.288826,0,3,0,0,281
7291,2023-04-05,45.013718,0,3,0,0,281
7292,2023-04-06,48.24257,0,3,0,0,281
7293,2023-04-07,46.862362,0,3,0,0,281
7294,2023-04-08,38.670338,0,3,0,0,281
7295,2023-04-09,36.258102,0,3,0,0,281
7296,2023-04-10,43.03353,0,3,0,0,281
7297,2023-04-11,41.05461,0,3,0,0,281
7298,2023-04-12,36.905598,0,3,0,0,281
7299,2023-04-13,35.37822,0,3,0,0,281
7300,2023-04-14,34.018574,0,3,0,0,281
7301,2023-04-15,25.330795,0,3,0,0,281
7302,2023-04-16,24.635174,0,3,0,0,281
7303,2023-04-17,29.237394,0,3,0,0,281
7304,2023-04-18,35.867466,0,3,0,0,281
7305,2023-04-19,38.149837,0,3,0,0,281
7306,2023-04-20,46.3752,0,3,0,0,281
7307,2023-04-21,46.083183,0,3,0,0,281
7308,2023-04-22,39.663395,0,3,0,0,281
7309,2023-04-23,40.34536,0,3,0,0,281
7310,2023-04-24,47.87712,0,3,0,0,281
7311,2023-04-25,44.839184,0,3,0,0,281
7312,2023-04-26,43.935425,0,3,0,0,281
7313,2023-04-27,42.083626,0,3,0,0,281
7314,2023-04-28,42.528942,0,3,0,0,281
7315,2023-04-29,36.331974,0,3,0,0,281
7316,2023-04-30,33.079575,0,3,0,0,281
7317,2023-05-01,35.543663,0,3,0,0,281
7318,2023-05-02,31.852144,0,3,0,0,281
7319,2023-05-03,34.96021,0,3,0,0,281
7320,2023-05-04,35.0829,0,3,0,0,281
7321,2023-05-05,31.748034,0,3,0,0,281
7322,2023-05-06,23.613714,0,3,0,0,281
7323,2023-05-07,21.879425,0,3,0,0,281
7324,2023-05-08,30.777184,0,3,0,0,281
7325,2023-05-09,34.15516,0,3,0,0,281
7326,2023-05-10,36.191578,0,3,0,0,281
7327,2023-05-11,34.842434,0,3,0,0,281
7328,2023-05-12,33.451454,0,3,0,0,281
7329,2023-05-13,26.559523,0,3,0,0,281
7330,2023-05-14,22.797674,0,3,0,0,281
7331,2023-05-15,30.101364,0,3,0,0,281
7332,2023-05-16,34.829727,0,3,0,0,281
7333,2023-05-17,36.705204,0,3,0,0,281
7334,2023-05-18,33.13998,0,3,0,0,281
7335,2023-05-19,31.799473,0,3,0,0,281
7336,2023-05-20,24.65586,0,3,0,0,281
7337,2023-05-21,25.559292,0,3,0,0,281
7338,2023-05-22,28.62557,0,3,0,0,281
7339,2023-05-23,29.852648,0,3,0,0,281
7340,2023-05-24,32.05454,0,3,0,0,281
7341,2023-05-25,32.881474,0,3,0,0,281
7342,2023-05-26,36.214874,0,3,0,0,281
7343,2023-05-27,28.99871,0,3,0,0,281
7344,2023-05-28,30.572428,0,3,0,0,281
7345,2023-05-29,33.685757,0,3,0,0,281
7346,2023-05-30,29.398582,0,3,0,0,281
7347,2023-05-31,28.030329,0,3,0,0,281
7348,2023-06-01,30.207077,0,3,0,0,281
7349,2023-06-02,35.593357,0,3,0,0,281
7350,2023-06-03,31.469301,0,3,0,0,281
7351,2023-06-04,35.128487,0,3,0,0,281
7352,2023-06-05,45.087315,0,3,0,0,281
7353,2023-06-06,45.92884,0,3,0,0,281
7354,2023-06-07,40.82345,0,3,0,0,281
7355,2023-06-08,34.43434,0,3,0,0,281
7356,2023-06-09,24.92682,0,3,0,0,281
7357,2023-06-10,21.308947,0,3,0,0,281
7358,2023-06-11,21.874475,0,3,0,0,281
7359,2023-06-12,30.895508,0,3,0,0,281
7360,2023-06-13,31.109735,0,3,0,0,281
7361,2023-06-14,27.769728,0,3,0,0,281
7362,2023-06-15,22.767696,0,3,0,0,281
7363,2023-06-16,25.197735,0,3,0,0,281
7364,2023-06-17,21.238749,0,3,0,0,281
7365,2023-06-18,20.974718,0,3,0,0,281
7366,2023-06-19,22.620117,0,3,0,0,281
7367,2023-06-20,23.64291,0,3,0,0,281
7368,2023-06-21,25.434595,0,3,0,0,281
7369,2023-06-22,30.684868,0,3,0,0,281
7370,2023-06-23,35.105305,0,3,0,0,281
7371,2023-06-24,33.353535,0,3,0,0,281
7372,2023-06-25,33.88286,0,3,0,0,281
7373,2023-06-26,36.92415,0,3,0,0,281
7374,2023-06-27,33.654964,0,3,0,0,281
7375,2023-06-28,30.200153,0,3,0,0,281
7376,2023-06-29,30.211098,0,3,0,0,281
7377,2023-06-30,32.81569,0,3,0,0,281
7378,2023-07-01,27.371477,0,3,0,0,281
7379,2023-07-02,24.207682,0,3,0,0,281
7380,2023-07-03,23.280554,0,3,0,0,281
7381,2023-07-04,21.223597,0,3,0,0,281
7382,2023-07-05,23.432661,0,3,0,0,281
7383,2023-07-06,28.231798,0,3,0,0,281
7384,2023-07-07,34.017925,0,3,0,0,281
7385,2023-07-08,33.11056,0,3,0,0,281
7386,2023-07-09,36.96142,0,3,0,0,281
7387,2023-07-10,42.12184,0,3,0,0,281
7388,2023-07-11,42.2411,0,3,0,0,281
7389,2023-07-12,40.603848,0,3,0,0,281
7390,2023-07-13,36.839283,0,3,0,0,281
7391,2023-07-14,37.620995,0,3,0,0,281
7392,2023-07-15,35.98216,0,3,0,0,281
7393,2023-07-16,40.7571,0,3,0,0,281
7394,2023-07-17,49.569275,0,3,0,0,281
7395,2023-07-18,46.58806,0,3,0,0,281
7396,2023-07-19,45.814846,0,3,0,0,281
7397,2023-07-20,36.15083,0,3,0,0,281
7398,2023-07-21,31.622395,0,3,0,0,281
7399,2023-07-22,27.723448,0,3,0,0,281
7400,2023-07-23,28.690998,0,3,0,0,281
7401,2023-07-24,34.94186,0,3,0,0,281
7402,2023-07-25,35.571342,0,3,0,0,281
7403,2023-07-26,35.881046,0,3,0,0,281
7404,2023-07-27,33.235023,0,3,0,0,281
7405,2023-07-28,33.529,0,3,0,0,281
7406,2023-07-29,27.03228,0,3,0,0,281
7407,2023-07-30,27.162825,0,3,0,0,281
7408,2023-07-31,34.610348,0,3,0,0,281
7409,2023-08-01,41.683342,1,3,0,1,281
7410,2023-08-02,38.01878,1,3,0,1,281
7411,2023-08-03,36.020157,1,3,0,1,281
7412,2023-08-04,36.565132,1,3,0,1,281
7413,2023-08-05,30.42034,1,3,0,1,281
7414,2023-08-06,28.074799,1,3,0,1,281
7415,2023-08-07,33.754215,1,3,0,1,281
7416,2023-08-08,38.993675,1,3,0,1,281
7417,2023-08-09,43.63411,1,3,0,1,281
7418,2023-08-10,47.165737,1,3,0,1,281
7419,2023-08-11,48.39364,1,3,0,1,281
7420,2023-08-12,41.676487,1,3,0,1,281
7421,2023-08-13,40.309475,1,3,0,1,281
7422,2023-08-14,47.781513,1,3,0,1,281
7423,2023-08-15,44.28218,1,3,0,1,281
7424,2023-08-16,41.11926,0,3,0,0,281
7425,2023-08-17,41.020508,0,3,0,0,281
7426,2023-08-18,42.0436,0,3,0,0,281
7427,2023-08-19,31.18383,0,3,0,0,281
7428,2023-08-20,33.829323,0,3,0,0,281
7429,2023-08-21,44.594578,0,3,0,0,281
7430,2023-08-22,45.744797,0,3,0,0,281
7431,2023-08-23,45.33595,0,3,0,0,281
7432,2023-08-24,45.499596,0,3,0,0,281
7433,2023-08-25,42.486694,0,3,0,0,281
7434,2023-08-26,30.578466,0,3,0,0,281
7435,2023-08-27,27.813692,0,3,0,0,281
7436,2023-08-28,31.927626,0,3,0,0,281
7437,2023-08-29,34.663616,0,3,0,0,281
7438,2023-08-30,36.024643,0,3,0,0,281
7439,2023-08-31,39.977604,0,3,0,0,281
7440,2023-09-01,41.773094,0,3,0,0,281
7441,2023-09-02,32.68225,0,3,0,0,281
7442,2023-09-03,30.173565,0,3,0,0,281
7443,2023-09-04,29.89964,0,3,0,0,281
7444,2023-09-05,23.873955,0,3,0,0,281
7445,2023-09-06,27.805769,0,3,0,0,281
7446,2023-09-07,32.01316,0,3,0,0,281
7447,2023-09-08,37.997044,0,3,0,0,281
7448,2023-09-09,34.159504,0,3,0,0,281
7449,2023-09-10,34.833336,0,3,0,0,281
7450,2023-09-11,43.334236,0,3,0,0,281
7451,2023-09-12,43.417942,0,3,0,0,281
7452,2023-09-13,41.346115,0,3,0,0,281
7453,2023-09-14,38.15204,0,3,0,0,281
7454,2023-09-15,37.50124,0,3,0,0,281
7455,2023-09-16,32.037598,0,3,0,0,281
7456,2023-09-17,36.293716,0,3,0,0,281
7457,2023-09-18,44.716885,0,3,0,0,281
7458,2023-09-19,48.63084,0,3,0,0,281
7459,2023-09-20,46.856316,0,3,0,0,281
7460,2023-09-21,43.25024,0,3,0,0,281
7461,2023-09-22,38.317448,0,3,0,0,281
7462,2023-09-23,31.158333,0,3,0,0,281
7463,2023-09-24,34.206284,0,3,0,0,281
7464,2023-09-25,41.667114,0,3,0,0,281
7465,2023-09-26,37.48791,0,3,0,0,281
7466,2023-09-27,36.145924,0,3,0,0,281
7467,2023-09-28,36.476562,0,3,0,0,281
7468,2023-09-29,40.248646,0,3,0,0,281
7469,2023-09-30,35.702015,0,3,0,0,281
7470,2023-10-01,38.50676,0,3,0,0,281
7471,2023-10-02,42.946476,0,3,0,0,281
7472,2023-10-03,46.334682,0,3,0,0,281
7473,2023-10-04,51.149456,0,3,0,0,281
7474,2023-10-05,50.370964,0,3,0,0,281
7475,2023-10-06,39.750908,0,3,0,0,281
7476,2023-10-07,26.65711,0,3,0,0,281
7477,2023-10-08,26.535742,0,3,0,0,281
7478,2023-10-09,33.832806,0,3,0,0,281
7479,2023-10-10,36.598507,0,3,0,0,281
7480,2023-10-11,35.941555,0,3,0,0,281
7481,2023-10-12,32.529564,0,3,0,0,281
7482,2023-10-13,31.285437,0,3,0,0,281
7483,2023-10-14,25.018831,0,3,0,0,281
7484,2023-10-15,24.914469,0,3,0,0,281
7485,2023-10-16,34.647175,0,3,0,0,281
7486,2023-10-17,40.60306,0,3,0,0,281
7487,2023-10-18,40.152313,0,3,0,0,281
7488,2023-10-19,40.42678,0,3,0,0,281
7489,2023-10-20,42.87628,0,3,0,0,281
7490,2023-10-21,35.02418,0,3,0,0,281
7491,2023-10-22,36.757767,0,3,0,0,281
7492,2023-10-23,41.97447,0,3,0,0,281
7493,2023-10-24,41.88971,0,3,0,0,281
7494,2023-10-25,38.34607,0,3,0,0,281
7495,2023-10-26,37.543324,0,3,0,0,281
7496,2023-10-27,35.91739,0,3,0,0,281
7497,2023-10-28,30.23785,0,3,0,0,281
7498,2023-10-29,28.323122,0,3,0,0,281
7499,2023-10-30,32.465626,0,3,0,0,281
7500,2023-10-31,30.961588,0,3,0,0,281
7501,2023-11-01,32.789066,0,3,0,0,281
7502,2023-11-02,29.876505,0,3,0,0,281
7503,2023-11-03,29.58776,0,3,0,0,281
7504,2023-11-04,27.172043,0,3,0,0,281
7505,2023-11-05,32.885815,0,3,0,0,281
7506,2023-11-06,42.121773,0,3,0,0,281
7507,2023-11-07,44.872166,0,3,0,0,281
7508,2023-11-08,45.48695,0,3,0,0,281
7509,2017-01-01,57.382046,0,4,0,0,281
7510,2017-01-02,71.050255,0,4,0,0,281
7511,2017-01-03,75.05361,0,4,0,0,281
7512,2017-01-04,76.03085,0,4,0,0,281
7513,2017-01-05,67.45066,0,4,0,0,281
7514,2017-01-06,56.96013,0,4,0,0,281
7515,2017-01-07,45.652435,0,4,0,0,281
7516,2017-01-08,43.867496,0,4,0,0,281
7517,2017-01-09,56.086285,0,4,0,0,281
7518,2017-01-10,59.961174,0,4,0,0,281
7519,2017-01-11,61.733307,0,4,0,0,281
7520,2017-01-12,64.20783,0,4,0,0,281
7521,2017-01-13,66.25044,0,4,0,0,281
7522,2017-01-14,52.836853,0,4,0,0,281
7523,2017-01-15,49.699223,0,4,0,0,281
7524,2017-01-16,58.407166,0,4,0,0,281
7525,2017-01-17,58.039734,0,4,0,0,281
7526,2017-01-18,55.575497,0,4,0,0,281
7527,2017-01-19,58.61945,0,4,0,0,281
7528,2017-01-20,57.78492,0,4,0,0,281
7529,2017-01-21,54.164837,0,4,0,0,281
7530,2017-01-22,57.460926,0,4,0,0,281
7531,2017-01-23,65.207245,0,4,0,0,281
7532,2017-01-24,68.380394,0,4,0,0,281
7533,2017-01-25,67.295334,0,4,0,0,281
7534,2017-01-26,65.34566,0,4,0,0,281
7535,2017-01-27,56.895664,0,4,0,0,281
7536,2017-01-28,46.996647,0,4,0,0,281
7537,2017-01-29,49.884617,0,4,0,0,281
7538,2017-01-30,59.504795,0,4,0,0,281
7539,2017-01-31,66.5277,0,4,0,0,281
7540,2017-02-01,66.39585,0,4,0,0,281
7541,2017-02-02,63.594723,0,4,0,0,281
7542,2017-02-03,61.779877,0,4,0,0,281
7543,2017-02-04,53.677467,0,4,0,0,281
7544,2017-02-05,49.912876,0,4,0,0,281
7545,2017-02-06,55.206654,0,4,0,0,281
7546,2017-02-07,53.34339,0,4,0,0,281
7547,2017-02-08,55.718517,0,4,0,0,281
7548,2017-02-09,65.2257,0,4,0,0,281
7549,2017-02-10,68.91842,0,4,0,0,281
7550,2017-02-11,65.43999,0,4,0,0,281
7551,2017-02-12,66.50084,0,4,0,0,281
7552,2017-02-13,75.83836,0,4,0,0,281
7553,2017-02-14,75.41028,0,4,0,0,281
7554,2017-02-15,70.41218,0,4,0,0,281
7555,2017-02-16,62.10673,0,4,0,0,281
7556,2017-02-17,60.683857,0,4,0,0,281
7557,2017-02-18,57.296875,0,4,0,0,281
7558,2017-02-19,56.884464,0,4,0,0,281
7559,2017-02-20,66.58481,0,4,0,0,281
7560,2017-02-21,72.765816,0,4,0,0,281
7561,2017-02-22,70.875305,0,4,0,0,281
7562,2017-02-23,64.03912,0,4,0,0,281
7563,2017-02-24,55.319893,0,4,0,0,281
7564,2017-02-25,47.2296,0,4,0,0,281
7565,2017-02-26,45.058212,0,4,0,0,281
7566,2017-02-27,48.49311,0,4,0,0,281
7567,2017-02-28,52.06164,0,4,0,0,281
7568,2017-03-01,55.17374,0,4,0,0,281
7569,2017-03-02,58.78273,0,4,0,0,281
7570,2017-03-03,56.819057,0,4,0,0,281
7571,2017-03-04,50.59326,0,4,0,0,281
7572,2017-03-05,48.22202,0,4,0,0,281
7573,2017-03-06,55.47986,0,4,0,0,281
7574,2017-03-07,52.971333,0,4,0,0,281
7575,2017-03-08,56.446957,0,4,0,0,281
7576,2017-03-09,55.104904,0,4,0,0,281
7577,2017-03-10,52.157825,0,4,0,0,281
7578,2017-03-11,45.478912,0,4,0,0,281
7579,2017-03-12,49.66269,0,4,0,0,281
7580,2017-03-13,64.15829,0,4,0,0,281
7581,2017-03-14,67.98587,0,4,0,0,281
7582,2017-03-15,69.38481,0,4,0,0,281
7583,2017-03-16,69.135544,0,4,0,0,281
7584,2017-03-17,67.039185,0,4,0,0,281
7585,2017-03-18,56.176155,0,4,0,0,281
7586,2017-03-19,54.43246,0,4,0,0,281
7587,2017-03-20,61.429768,0,4,0,0,281
7588,2017-03-21,61.767025,0,4,0,0,281
7589,2017-03-22,60.31046,0,4,0,0,281
7590,2017-03-23,60.36869,0,4,0,0,281
7591,2017-03-24,58.477577,0,4,0,0,281
7592,2017-03-25,55.46298,0,4,0,0,281
7593,2017-03-26,55.63013,0,4,0,0,281
7594,2017-03-27,59.894634,0,4,0,0,281
7595,2017-03-28,56.173527,0,4,0,0,281
7596,2017-03-29,50.666115,0,4,0,0,281
7597,2017-03-30,48.60113,0,4,0,0,281
7598,2017-03-31,47.32742,0,4,0,0,281
7599,2017-04-01,46.4416,0,4,0,0,281
7600,2017-04-02,48.871365,0,4,0,0,281
7601,2017-04-03,53.797474,0,4,0,0,281
7602,2017-04-04,51.933598,0,4,0,0,281
7603,2017-04-05,58.283695,0,4,0,0,281
7604,2017-04-06,64.772934,0,4,0,0,281
7605,2017-04-07,69.83353,0,4,0,0,281
7606,2017-04-08,61.025223,0,4,0,0,281
7607,2017-04-09,58.33637,0,4,0,0,281
7608,2017-04-10,60.57069,0,4,0,0,281
7609,2017-04-11,64.61858,0,4,0,0,281
7610,2017-04-12,61.407837,0,4,0,0,281
7611,2017-04-13,61.158348,0,4,0,0,281
7612,2017-04-14,59.701893,0,4,0,0,281
7613,2017-04-15,51.683,0,4,0,0,281
7614,2017-04-16,49.66987,0,4,0,0,281
7615,2017-04-17,61.223835,0,4,0,0,281
7616,2017-04-18,62.61717,0,4,0,0,281
7617,2017-04-19,64.77392,0,4,0,0,281
7618,2017-04-20,64.12111,0,4,0,0,281
7619,2017-04-21,65.98068,0,4,0,0,281
7620,2017-04-22,58.488754,0,4,0,0,281
7621,2017-04-23,60.409843,0,4,0,0,281
7622,2017-04-24,60.815216,0,4,0,0,281
7623,2017-04-25,61.077133,0,4,0,0,281
7624,2017-04-26,64.71751,0,4,0,0,281
7625,2017-04-27,68.04466,0,4,0,0,281
7626,2017-04-28,68.66319,0,4,0,0,281
7627,2017-04-29,58.956825,0,4,0,0,281
7628,2017-04-30,56.512135,0,4,0,0,281
7629,2017-05-01,61.27456,0,4,0,0,281
7630,2017-05-02,63.739437,0,4,0,0,281
7631,2017-05-03,61.860306,0,4,0,0,281
7632,2017-05-04,59.495434,0,4,0,0,281
7633,2017-05-05,60.57807,0,4,0,0,281
7634,2017-05-06,55.548267,0,4,0,0,281
7635,2017-05-07,56.739212,0,4,0,0,281
